Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
374695966,"Aug 22, 2015, 7:40:47 AM",Morning Ride,Ride,,13112,66.89,,,false,,activities/374695966.gpx,77.38289642333984,,13112.0,10191.0,66896.0,13.399999618530273,,321.364013671875,,22.0,150.0,10.699999809265137,0.0011958900140598416,,,,,,,,116.24299621582031,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378039493,"Aug 26, 2015, 4:55:51 PM",Afternoon Ride,Ride,,6369,34.38,,,false,,activities/378039493.gpx,77.38289642333984,,6369.0,6019.0,34385.6015625,15.100000381469727,,429.2349853515625,,43.400001525878906,145.89999389648438,10.699999809265137,-0.011923599988222122,,,,,,,,126.81099700927734,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379937750,"Aug 29, 2015, 7:31:42 AM",Teacake Run - first ride in Bunch,Ride,"Cycled home in bunch, coached by Pete - fantastic!",14579,72.15,,,false,,activities/379937750.gpx,77.38289642333984,,14579.0,10369.0,72154.703125,12.800000190734863,,332.10198974609375,,17.899999618530273,150.0,11.600000381469727,0.0,,,,,,,,126.29499816894531,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384859255,"Sep 4, 2015, 5:12:42 PM",Evening Ride,Ride,,5560,33.74,,,false,,activities/384859255.gpx,77.38289642333984,,5560.0,5533.0,33744.1015625,14.699999809265137,,424.6780090332031,,43.29999923706055,146.0,11.300000190734863,-0.002667129971086979,,,,,,,,134.2270050048828,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385270046,"Sep 5, 2015, 7:58:46 AM",Morning Ride,Ride,,14310,73.13,,,false,,activities/385270046.gpx,77.38289642333984,,14310.0,10907.0,73136.1015625,22.200000762939453,,339.58599853515625,,17.899999618530273,150.0,10.0,0.0,,,,,,,,126.05599975585938,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389333893,"Sep 10, 2015, 4:42:20 PM",Afternoon Ride,Ride,,5995,36.46,,,false,,activities/389333893.gpx,77.38289642333984,,5995.0,5931.0,36465.30078125,14.800000190734863,,465.49700927734375,,43.599998474121094,145.0,12.0,-0.0019196299836039543,,,,,,,,125.552001953125,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391601221,"Sep 13, 2015, 4:14:24 PM",Sunny Evening Ride to Ingbirchworth,Ride,"",6785,46.70,,,false,,activities/391601221.gpx,77.38289642333984,,6785.0,6699.0,46703.5,14.199999809265137,,548.8889770507812,,73.0999984741211,263.3999938964844,15.899999618530273,-0.003639979986473918,,,,,,,,159.44200134277344,1190.9337158203125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395235514,"Sep 19, 2015, 7:08:31 AM",Morning Ride to Ingbirchworth,Ride,"",8027,46.95,,,false,,activities/395235514.gpx,77.38289642333984,,8027.0,7622.0,46951.80078125,14.100000381469727,,566.1950073242188,,72.9000015258789,263.3999938964844,16.100000381469727,0.0017038800287991762,,,,,,,,129.22799682617188,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396170642,"Sep 20, 2015, 8:07:56 AM",Ride to the Hub Christian Community,Ride,Return not recorded :(,1838,7.62,,,false,,activities/396170642.gpx,77.38289642333984,,1838.0,1387.0,7626.5,13.600000381469727,,62.1067008972168,,27.0,144.89999389648438,9.699999809265137,-1.0227500200271606,,,,,,,,96.59429931640625,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397235213,"Sep 21, 2015, 4:46:14 PM",Evening Ride to Len's,Ride,,4473,20.26,,,false,,activities/397235213.gpx,77.38289642333984,,4473.0,3727.0,20266.099609375,13.800000190734863,,282.7969970703125,,27.0,144.8000030517578,13.199999809265137,-0.0004934350145049393,,,,,,,,130.781005859375,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
