"","achievement_count","athlete_count","athlete.id","athlete.resource_state","average_speed","average_temp","average_watts","comment_count","commute","device_watts","display_hide_heartrate_option","distance","elapsed_time","elev_high","elev_low","end_latlng1","end_latlng2","external_id","flagged","from_accepted_tag","gear_id","has_heartrate","has_kudoed","heartrate_opt_out","id","kilojoules","kudos_count","location_country","manual","map.id","map.resource_state","map.summary_polyline","max_speed","moving_time","name","photo_count","pr_count","private","resource_state","sport_type","start_date","start_date_local","start_latlng1","start_latlng2","timezone","total_elevation_gain","total_photo_count","trainer","type","upload_id","upload_id_str","utc_offset","visibility","workout_type","location_city","location_state","cluster"
"11",70,3,"9989324",1,22.7844,"18",100.7,1,"FALSE","FALSE","FALSE",93.0294,18933,196,71.2,52.6030190102756,-1.85222843661904,"garmin_push_9258384650","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",7515124805,1480.6,10,"United Kingdom","FALSE","a7515124805",2,"g~a`Ij_eJeEg]aJaI{QMyc@wZ{Ke@i[}PkHmRpCiU}AcTyIgRiEaQmCFXmCsL}BnEcP^oYw@iIaEiJq]gRcIs@yVg[{Z_RiRuTaN{IgI_NkD|BoKic@e_AoK{V_JrBsNdA{qAxCoHqJoNYmIvBuNgGyb@kI}]{]qFiVoK}ByUaQmX?sFnJwHb@aOuJySsQoWkCwKyEw[cGgj@lHmr@uMsF}LbCmFgOuJum@bHoQtEcUnEwo@lEm[iEsa@iBqy@n@wb@cAub@uBaZxJww@b@ad@nBcOnQqi@bNol@jRmm@hNcQvSaOtDwIbEiS~GiO|TaHvR[bYzDhSiBbM}F~IaLjJoElCiDvCcK~JsB@uQcBuZkDsS_Msb@{Fit@`M}UcOgS_FqM{A_VsAyA}CiQdA{Ds@eH{E{PcFgZmCii@gOs`AkRmAo_@nCmHtHyGlAaSqD}@{Nd@yMe@aO{BsSoFeSxAoLSgF`ZcF~j@}V~KU`LiFpEmFzZqhC~J{AhLdEba@r^bHjK|HvQ~MeGtCsDzQkAnCkP~Ecp@tC_w@~CsQnL_IfAmT~FvB|MmIb]kDvO}E^aYnDml@q@mWtCac@[uSx@EsA`@fAmCjAs@hKjRtPbLnE|GpSX|QtWpKtEz]dx@hErC`BqDhAb@fYn~@{BbET`EoAxGgFdMeCde@aFdZnD`zAtDl[]`W`C`TiAnMnNlGu@bJd@rNnDjXdI`WWjShDxg@s@bIf@tMo@d\~CtWOzTpApIbG~LnAfV{BbMkFxDkFfPoDfm@aMh\cEhT`V|EfLm@jOzHkB|I^lB`W|TgCbMmE|[~HpD~B|DxCzShJfZ[tCvGbJp@|K~DzSrIpTzAlQjHd\~HhIfk@_YpAhDpENjFhQbItLxB~McAhP|EtNfJ~e@sDfW|DvNxAvN{@xR~BxW{B~Sa@|VfPd[sBjMn@pCU|_@p@|UxPdeAlIz]nRb^nD~\I`H_MvF}JbBgCrEcBlKeIvGs@~CgGlGdGvLrFjFiAfJtC~J{@|ErCtLiPrUiAbIeG`E~A~K}IhFcIbOgEr]sOr_@_AtM^rK}@d]wFt@]fp@j[fSsBjIyN~MkG|N{HtFkOhOhClMxJhGtBxWpKfKdIjPlCLnBsChCnAvOrw@_HvOeHp[}HpUcGx`@cE|d@oFdSiWb]oOzg@oI`AqTtMgDxV[|Iv@nFvDvGpDbPzGvN`YtK`HdPtAlr@iGbAh@hQmP|YkJxImEt@kHkBcRa\yFlJeCGeCcRoStXoVrRwNlGiSzV",51.4908,14700,"Market Bosworth with Pete, Martin, Malcolm and CJ",0,"31","FALSE",2,"Ride","2022-07-23T07:51:44Z","2022-07-23T08:51:44Z",52.6078795082867,-1.83301728218794,"(GMT+00:00) Europe/London",737,0,"FALSE","Ride","8012540964","8012540964","3600","followers_only","10",NA,NA,13
"12",0,1,"9989324",1,5.8608,NA,NA,0,"FALSE",NA,"FALSE",3.281,2131,173.4,128.7,52.6030614227057,-1.85226808302104,"F9186A06-F13E-4BC6-A87A-32CDEC7D058E-activity.fit","FALSE","FALSE",NA,"FALSE","FALSE","FALSE",7510518372,NA,4,"United Kingdom","FALSE","a7510518372",2,"ob``I`phJBIV[HORQNE^]LCXWRMb@g@VKFMTMHIBIFAHKD@FKf@OJKNIFGTAZWHOZYZIHIVMJKXI^a@ZUTCDGLETSVGLOHABEPKFOTWFCRQTENMNEH@JKZOHCJM?GRGXYHGTYLGHKD?HMFCHEBIJEPU`@QHML?|AsAXMJO`@Wn@[JQLIBG@YAOa@oBSg@G[?FFJCAADKKEU@WEQMeAMYMOCUKYIOEYSi@Oq@KQESGOECEA]FCFKDADULOBCFSDEPMBGNOHGH]\[PIBCFIBGBAAYJ]RE@SHK@UNE?GHSBi@\C?MDg@TI?SLSDe@VKBKHG?OLWJGDQDEAQJIJKDEJULGLWZQLM\QRIRSPU^IDELI@INCLIBCLEBU`@[`@EJKHADGHKHOPENMNQDGLSLKVI\IDG@IFE?EDYPU\IFWb@WPGJGTSHCFMDERMHEFIDCHQN",11.0376,2015,"Afternoon Walk",0,"0","FALSE",2,"Walk","2022-07-22T14:56:46Z","2022-07-22T15:56:46Z",52.6027487777174,-1.85231041163206,"(GMT+00:00) Europe/London",42.6,0,"FALSE","Walk","8007437675","8007437675","3600","followers_only",NA,NA,NA,11
"13",13,1,"9989324",1,22.5612,"25",96.6,0,"FALSE","FALSE","FALSE",34.1055,19729,184.6,108,52.6029924396425,-1.85218711383641,"garmin_push_9221098596","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",7483760276,525.5,9,"United Kingdom","FALSE","a7483760276",2,"wob`In|jJaAxA{KdJsAv@gBSYB]^EVXpAy@|BEt@m@fCiBzGgB|Mi@nH]|JG@c@}@oD{I{AgCaFwF}@UqGYmDy@c@WcAiAmDcG{@_@kGsAoH{@}Be@k@]WBkAhC_AnA_Al@qFzCiFhAUh@NjDEnCw@xNX`JcA~B{HlLM^FzA~@pFHjBM~D[|CgBjFCl@VbHH~EE~FRdC`@tCDvBOjB_@AQf@BjHYvAWh@g@~@QLqD|@aJdBmDvBgBrA{BzBcEnFwCnF{C`EeDnFyBzCm@`BeAzHuA~GA\KJ]Gg@k@u@C}_@xEwUlJ_F~A{BxAgDbBqBdB}A~Ag@nBiA^gAbAaE|E}@x@{M~F_Ah@mAlAiDbA}ChB_DdEaHdLKpBQj@_A|AoF|My@nCeE~]wBvTgArIe@|EiAe@gz@m@}@DUb@WhA[?Oe@ImBc@RmGEUDMj@}@dLEbANLt@EEUF?OI@LCQLFFRR@M@FBEHS[FLG@LA?PKWFFGIHJCDo@Ul@{K?uAIOgp@o@{AwKa@kBcAuBwAwAGW}AuB{AwCeBqFyAaImD{e@IkCAgMa@iE?wAt@uCxDeLTwAXyFPu@bE}FxEuF`EoCrDoAbGeAdHZdACnEg@dGP`A]pA{@~FqA`BUtA?nAL\kNPgNOiLN_IOiDYgBg@_Bk@cAWqAeB{S{@iGOeGs@eIiB_LkA_FDY`@]tGiAdG\rBCbB}B~@sBpB}IFI^?dD`CtAh@f@CbAoURcD~B{Ol@wC|@aCpDcIz@yBx@wCj@wDl@mGJsEI_DQ_Cy@aFgBoG[kBCiDW{BPg@^?xBtBtCbFnEjFX[vDgKhAsBbD{@fCWhDw@~FkCpAy@bB_BrAsBd@sA~@sDj@mG^iCv@{BtJsOj@cAzAyDP@jBpBjAz@lBx@xAXxBMlBP`BGfEt@pElBxFfDt@ZxAJhEgB`AObJz@dBQnAsA~CuFlBcBfDwDdBkFf@i@|@GtAXfZhJzCPJkAZqN`A_K\eJNc@l@m@hFmEdAo@v@lA\VdAlB`HbKPl@^zDzAvH|E|QpHhQbAvCKRkBnAU~@Ab@x@bGCnEFbBR`B~BjIz@dFb@n@RHpBqAp@@hFzKhHnUfB~D|@pAdAh@xA\zCNlA`@dCRfGtAlFbIhAt@vCr@xHp@rDzDjCxDzDnJh@~@JKFo@^_Kh@qG~CuS~ByJQwBJc@b@IbBZh@WnMcK|@kA",43.9416,5442,"Emmanuel Church",0,"7","FALSE",2,"Ride","2022-07-17T07:42:55Z","2022-07-17T08:42:55Z",52.6030832994729,-1.85394186526537,"(GMT+00:00) Europe/London",270,0,"FALSE","Ride","7977956755","7977956755","3600","followers_only","10",NA,NA,8
"14",8,1,"9989324",1,23.8176,"20",116.1,0,"FALSE","FALSE","FALSE",25.9744,4792,222.4,82.2,52.6030388753861,-1.85223732143641,"garmin_push_9216810674","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",7480101349,456,9,"United Kingdom","FALSE","a7480101349",2,"_~c`IldcJKSuAyA}CsCy@i@_ASuAGkCLeAEsAg@gDoBoIkDgB_AiFqDY[Y{@[iBs@oBuBgD[cASoAAsAzAyKh@uGEuCB{DKkB[mCi@wCa@{@c@qAw@mAwA_Bw@{Ay@cCo@mDOW{@_DOoAo@iBOGi@DqAZ_@KGGBEXBBOB_CMOa@?gAViBQeEoAUmAn@yCh@qAlBgGRyAJqDHuGIoFByDe@qEkCcGm@i@O]iAyAqBcAc@g@sCgBc@Aq@y@aAg@kEcBeHeDiHe@[Um@qAgLmOqFaGiEuAuAgAiCqC_BwAiJyEy@i@{ByCuBgBoB}B}CaFeAmAyGoDwDwCo@o@]i@cGqKCCg@`@eBxBSA_@s@oAaEc@}A_@qB@cECwBWkBUu@cAqB_AuAiAw@eBu@qAUyCKaIkAcK{@sBY_FmAsBOiJIgEg@sBi@yGeD_H{BKDd@X@LG^FG@]SJFUI?e@_@MHSl@Mt@GzAQjAY|@i@lAW`BQbB@~AKjCSxBaAjZIx@@bH`@fJBrBMfBiAbGOnCWzAO~B?hCPzFStIGhFD~Cb@tKAbFFbD@zDG|CInAk@dBqAhCmBlDcDhJgAnDy@hEUjBIR}@nIOx@Qz@m@hBc@pBQx@_@xCm@lCWhCSbEObAo@dCED?a@GFM^@PpGjJd@`@tAXlAKVV@x@i@nAIb@FZxHvJnAx@r@RXXrAnDR^vBnC`@\Jp@PZdHfKpL`Op@tAt@dApAbBb@b@t@lA~BtC~FvJ~J`NbCjE~ItRrB|EtAxD`EpIj@H|PT|@LH`@Y|DMbENlIE`Sa@fKKzJDbCf@|IJrEEdK@t@DNEJJH~B`AbFbDf@JfAFXStF{AjAEpB`@xGb@dA_@|AaClAgC~@qA`B{AxB_Cx@eB`A_Df@q@n@IbANpFxAvBx@zNpEvC`@b@?FmDXsIjAwL\}JX_@r@e@hGqFNE|BtDhArAxFzINp@V|CZjBpCdLdDfLx@xB~DbJfB~EIR_BdAUj@Eb@JjAZzBNvB?zEDpAHt@ZrAlA|DvArHLXh@\`@KrAiATAZ\nCpFjAhCx@|BvEvOx@xB~@tB|@`Bt@h@d@PpCf@`B?|Af@|BN|FpAXVlD~FbAhAh@ZlBj@zIr@p@h@vDhE|A`CGCuAcCiDyDm@cACBBLxErFtAzBrEtKJTNJHQBYXgH^_GRiBlCcR\cBnBiHL}@UaA@s@HI`@EhAJp@OdLyI~AyA",51.3252,3926,"Evening Ride, missed off first bit, had to dodge massive combine harvester ",0,"4","FALSE",2,"Ride","2022-07-16T18:14:39Z","2022-07-16T19:14:39Z",52.6180811226368,-1.82358437217772,"(GMT+00:00) Europe/London",230,1,"FALSE","Ride","7973879968","7973879968","3600","followers_only","10",NA,NA,13
"15",0,1,"9989324",1,5.5476,NA,NA,0,"FALSE",NA,"FALSE",1.8456,1309,134.5,128.1,NA,NA,"A9DF607B-EF1F-4253-B1F6-966622257DBA-activity.fit","FALSE","FALSE",NA,"FALSE","FALSE","FALSE",7472609464,NA,8,"United Kingdom","FALSE","a7472609464",2,NA,9.7704,1198,"Lunch Walk",0,"0","FALSE",2,"Walk","2022-07-15T12:06:23Z","2022-07-15T13:06:23Z",NA,NA,"(GMT+00:00) Europe/London",10.1,0,"FALSE","Walk","7965603714","7965603714","3600","followers_only",NA,NA,NA,NA
"16",13,1,"9989324",1,23.5836,"18",99.9,0,"FALSE","FALSE","FALSE",50.8069,10068,3422,65,52.6029835548252,-1.85219122096896,"garmin_push_9201489929","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",7467028223,774.5,10,"United Kingdom","FALSE","a7467028223",2,"yna`IhfgJgH}`@kAaEq@{IQgHk@wDOmGu@aJ{BsMs@qBwJ_HeBOyHdAqEy@iH{FoNmIwH{GyJMyIuEeGyBiIiGcB}FoCcE{@kD|BmOXoGWcH{AwJgI_OoDoQmCFZAKwCqEBcEkA]m@Ca@v@yCrCcJ\qSEaHo@oE_DmIgJkHeSkJkIs@uTgYiAcAsF{BkFkFwK{FcImIcGoI{HiE}EaEqHiMeDlCkCsIoAwJcB}Hm@uAu@q@kH_C{WoBaJmBkKQcH{@cJkEmH}BvAyHT_DBwi@v@kONoWTwB|B{CGq@aHwHuAoFEeGnB_L@mC_@eCmBaI{BsR_DmLsCuOc`@sGgTkJu@kB{A}R_QcYC{EnFkDpBkB\_Ab@sFKcGi@eCyGeMeMgSwDiE}BuI}A{Lo@cI_BcFeA{NkDoUQsC|AkUlCwQfAiFEcBeF}CkEiAqA@gJhCc@MuBiFo@Y{Bh@}B`E_CcAaDB{M~CiBkAqATs@a@aAcF{A}Be@mJi@oAoDm@mDbCiEn@?hG]jBkAvB}AtQHbAhCfFPjCGpE}A~C_C`PkAtMgDxEqElJuCbEyRpKwDZ}IpFyHlAq@z@{CtHoCpMwCpEwC~JoAjXqAbGyAfDjB|DjBfIEjKqDvXuCzOoCt\DhBiAdIgIreAI`DoCpRsDvNcA]kG@yMkFeDg@FgSc@UJDa@ATS?Z?[_@Vn@@ZfShTjHfAbLBpB|Ihn@LtI_Ar`A^vAhFbFjDpG^zKpAjGhOdYjCdDbn@~p@jD~BrBq@V^?t@gGt\mAtMD~@rNbKhB`ArCf@r@t@fCWjEgCZXj@~Bt@|@lJfGjO~DjAnDfCxDr@lBx@j@dFGvB^Rd@lBvR~AvAhAfHd@nAbC{@rCqCxAaCp@_@t@ArCzAj@x@d@nBRhD[lFt@vCoCbCGhAnAhDxBfBzA^vI@xHbDhAc@~AeBrAHi@xOeBfMvD~C~AjEbA`FdDtGx@~FlBpE|AjJhFoDfE{F`C|EpBj@^WbFmKN?`CxGz@jApDxClAJtDKxAi@`F_FbAiBh@DxCbMd@v@|Ca@hCjArGvFvK|GPINrA|FvK`F`GnClExLtOvGtQfArB~GjDnEtExD`CjKVdFl@pOrHzABlFgBpJx@hCSvBsCbBkD`GyFvBeG~@y@|HzArRlGjEr@h@{OfAsLZcJj@{@jIwGvLvRjBfMrFtSvJbV{BpBKnAf@bF\dJbFnTd@LrBwAx@p@bExIdH~TtDxHnDlArRzCjDlFzCrC~L`BpH~InF|LnAaSzCiShCaMMcCpEo@lN_L",44.5392,7756," The Bank with Peter",0,"3","FALSE",2,"Ride","2022-07-14T08:21:42Z","2022-07-14T09:21:42Z",52.6027232967317,-1.85285079292953,"(GMT+00:00) Europe/London",330,0,"FALSE","Ride","7959453168","7959453168","3600","followers_only","10",NA,NA,8
"17",3,1,"9989324",1,20.1204,"23",89.7,0,"FALSE","FALSE","FALSE",34.3256,7504,156.4,85.4,52.6029719039798,-1.85216439887881,"garmin_push_9169815271","FALSE","FALSE","b3667253","FALSE","FALSE","FALSE",7440040827,551.1,9,"United Kingdom","FALSE","a7440040827",2,"wob`I`~jJmK~IiCjB_BWo@HKj@VvAGj@cCfJiDhUk@fHc@tJgGiN{C}DgCiCq@ScIe@cBk@sA{@yDkGg@q@s@_@yEaA{Iy@kEkAiBlDqCvBiE`CqFjAO^ZlDBfDi@hOLjHIfAeKxNKr@lAvIDjA[`H{A|GOfBRxNQ`DDtBx@~FBjBQpAg@OGd@ZzISx@e@x@q@`A}@HeEzA_Fz@sBr@wErCgC`CiEtFiCvEgExF}G|KUx@iAnH}AvHMNa@Co@g@[@}_@zEuVxJaGhBe@l@{Al@gBhA}DfDg@p@UfA{Ap@aFhG}A|AiOlG}AvAOUMwEw@sGyBuHg@aDoBiJmBcFi@cDkC_LkDsHo@qBWsAm@cA}@]kCd@kEe@_IGyCiBkJl@mAi@oFiHcEwEwWmIkDaCgCwFsAcAuCcAgAKmDn@_DKoANoNhDoElBgFQuEsC{FoF{CyA{BQeDsAaEm@uEsBoGO}Bd@iDWkEqAgF}BoBmAoAsAu@cBMoB@{HM}EeAwD]gBa@aIMw@_CyI_BuBQ}@V_CdAyE`AeDl@sAx@aEHaM_AoMCg@LwA`@o@l@O|CmCfAcBp@uDdA_ElEuJpBiJxDeHjDeQ`@qFnAgCd@aC~AkC|AkDfCkB~@c@~Bu@n@{@rDqH\}BtAaFhAqCjCmIDk@QgBfBeBtCqBnJ}EJcAMw@cC_EuEoG@a@nJga@nCeHfDsF`GcEt@w@jD_F\s@Da@jC_C\yAb@Y\s@KsDkAiDpA|DN`Bl@hAERHW\En@bBpApBp@|BzAlDl@|@bCnBl@^lBVhE_@jAk@|EoE~@_BRDnD|Mt@PxB[f@PvBhAnBhBpEdD|ItFNAHfA^x@\\t@nB~CnF|DtE~CbFfEtEtF`IzHvSt@v@pG`DpFtF`BdAtBp@jAFnAQnFL`Dd@~CnAvG|DjBt@zACnDuAtAWbJt@`BQf@_@pAeBvB}D|F{Fx@iBx@qCXg@r@SrAJ~DbAxTjH|C\HKb@qOr@gHl@yMH]\[rImHRl@rClE|AvChD|ET~AR`DpDzNhEfNzFxMz@dCkB|AUl@?v@`@vFH~GX`ClAzD|@zD|@xEf@\d@KtAiAPAXThFrKxGlTjBnEv@tA`Al@|Cr@nCPxC`@bHzAZTzDxG|ApA`Dn@nHh@zDdEtAnBz@xAzDvJ\d@Pi@p@oOxCmTf@gCtBwHMeAEoAL[VKvBAvCoBlKyI",47.4336,6142,"Lunch Ride",0,"0","FALSE",2,"Ride","2022-07-09T10:33:24Z","2022-07-09T11:33:24Z",52.6027111429721,-1.8532410543412,"(GMT+00:00) Europe/London",314,0,"FALSE","Ride","7929833468","7929833468","3600","followers_only",NA,NA,NA,8
"18",0,6,"9989324",1,20.0916,"15",93.6,0,"FALSE","FALSE","FALSE",67.7646,22600,1775.4,186,55.76769053936,-2.00340016745031,"garmin_push_9152386540","FALSE","FALSE","b10951622","FALSE","FALSE","FALSE",7425184663,1136.8,8,"United Kingdom","FALSE","a7425184663",2,"_|irIxfrObA{@UqAlBqBX_G[iKaCyQfA}Ee@sFj@kB{@mH\_IbBwRvHg`@~BoVdCuQpA}ChEgGhK{DrIwOxCuLdRoRQsCNrB{@nBbUqVvBoDb@oFjFuB~HwGrHaAtEyOLeNnDgRa@cDhAaCeEiOiLi[cHcH_MW`@eLxAiFEiCh@aCkDk@{AkBsA}DPeTm@uJiAqC_GuKeAcFLcNqAkNw@uEkCqIqAeHUsDMkP`EwH|BcKp@aGB{Ca@}D}C{Pb@sAxIeIYwHJ_i@{AmHeL{V{BuGq@iDkEub@sAcHmi@gsBqIwc@@wIl[si@Ze@fA^~@uArIqV|JcWHy@kC}HcGkVvHeO`MmSb@_BIoBk@kBg\wv@s@kBHmA~CuIxXc@fBeAHsAqCcK{l@}aBg@wBFcL_@cD_Sw\uBgGmVqi@wGeQTwI_@_DoBeJcIiXgDgG}EyFwVsg@pBlDTInLwVrAsArDvI`EfD~FnLr@JdE{IyAsECgAFjA~ArDoDpIi@AmE{IoEcCkFeLc@QaElG}HjQiWwf@zIaa@zBuZfBqNfBuDjIuIdAsBCk@uRke@yDkOrAwG{Pcb@gK_\?yArBuJoL_@sIyEmWuZwCgFgMuRyBcAHyLoA{R_Be]gEyMmHiMoGaPuE{TEuObBgMPiIo@wJ_DsP_BiMk@qJUuPxA{Y~EsIuTea@qBaFuDg\yEcP{D}QyAa^eD_NwBsF}Lso@WwTiBoSuEiKcLwPyBuEqDiOVsFSu@kIyUyQ_a@a@Q_MvHoC}@gJaHqUkVgBeHcEgLmCyNK}Jd@mJOuB_AwBaGiFgA_CeEoX}J}WoKgq@aHg[Ye@{CpAmF{Du@kBeLyq@qUo_BkB{IwMs|@iA_H]H{G`HoIfGmc@wtDqLxE}Hgg@cNwLyBw@}GGo@pAmMhMqNhL]K}Bej@sNwyAcAQsUvN{@DwHoR_\oU}DqGYuEgBuKaId@oEgBgB}BcGqLi]icA_C_F_FmAeWjZYBw@wBw@o@_GdAmChAoC]iZvK}CmVid@eaAeE}t@yMkYWkV_BgW^uJMmAmDeIeUy^mG{[qV]}Bwb@]cb@PjIfR}Az@n@pElIp@aAc@pAHb@UqAyEuIySjAi@qh@jCoErB{MfAqW_@mJmCg[w@yj@fB{\yGan@@g\cK}eAgAkXkAaNqD}NmFwCMoAeDsCkFaLwBqD{I_a@aBgCeA}CkDoZwDoN_A{IT_HpCmV`AyCpFqJnByMNmEfA{D@eArD}G|P_K`EsHlHuTjGrBpDvES[Qp@b@lC_@cFoB}A",50.5008,12141,"C2C Day 4 - Melrose to Berwick upon Tweed",0,"0","FALSE",2,"Ride","2022-07-06T08:40:49Z","2022-07-06T09:40:49Z",55.5976042058319,-2.71996663883328,"(GMT+00:00) Europe/London",656,2,"FALSE","Ride","7913568974","7913568974","3600","followers_only","10",NA,NA,3
"19",0,5,"9989324",1,20.574,"14",93.7,2,"FALSE","FALSE","FALSE",71.8304,26086,322.2,66,55.597192151472,-2.72053099237382,"garmin_push_9145869734","FALSE","FALSE","b10951622","FALSE","FALSE","FALSE",7419602711,1177.1,10,"United Kingdom","FALSE","a7419602711",2,"ucvpIht_TrBeD~AmW\kVnAcLcAma@RyHdJql@NgMpJ_PvAkGzCaA~@iFgEiQkD}G{DuViFuL_L{]D{Du@kDiDwBwCoL_NyX_NyN_EoJaCsAcDsFsHAwHeLyIoGqJmKuTw[wa@ad@_HsPoFuH}UcTiMqCgPcIq[}JqEaLkFaI]sOy@}FsEuDqO}XgNo^sLuOkIiEaJcImIyE_FNuGeQsTq_@eEwCiEsKsD_GiZs]iBmEiCaMyO}UkQqa@sQi]{MqJaHkNsEuO}CeEYvBN_CwGwM_I_ZcGmJcB{EaFgFaGsNoDyLoEcIePy`@gSwQqTeVuWgl@yAkJ@{^uAqKAmZyBm\gCiO_GmQcV}TyM{EgD{CgORwUcK_F}GwMoJyG_OaEqEyO_Le_@eM}DeDTOsCiCaD[mL`DaVrIaGkByOcLiMeB_U{L_HcAgS`H_HqA}AcAcBgDUmEXsNmB}I_@{PyDqd@McQiVimAgNck@oDkTsYokAkB{VOaPp@ge@vAaPJe\gFey@aHuk@cAcl@cCeMMcWiK}{@cAsE{H}QqEiRaE_VyAiLOiScByGCyGfGcc@p@eKKe\{Eo]iEuMiGcX{AwNeImTw@s@eKl@aSwQkIsDkSsFuEwDyI}QsDoReBoXoC}IoCeDg@sBAwJ~BeJ@eB}N{T`@_T|GaW`AiK]_DsF}QaNyMsHcMkJqRgDuLkH_e@_AoBmDsBwAmDcBkUkCsPo@yPkDkPqEuEqGmCsHy`@d@aLrCqSOcM{Kao@wHoZo@}FUkS\u^}B{YjBwDfCi]`GqXlHa`@bPyNzEkTzGkFrD_LhEuHbNaHrJmMjFyKUzAvClBh@nBy@jL@tGvG~SeE_MgBoJvA_LGcEsEaEnJ}GzE{FbBsDzAmHu@{Xh@}RbAeLCkg@s@gJkDaO_@iLNgBj@I{@jBy@_AyCqH_EyDiI_MsQo]_BuFeBk]xHyVcDmGwCaQmFaG[PTaD]}@T~D`DxEjAd@fCpP|DhHgH~VeJjL_DiEkRos@eFoGsHyC_G_MgDkBoC{DiFmYuCiIsMqDqDzAyGkAuHdC{LyDsLb@iFhCdBkC}@iDIg\cGu^sEsC_AsCBqAhBgDz@_LPqIe@cDq^w`@mBa@{CdAuCyDuCeByF?dFm@rHvH_JqLwMiAiDkD_LwXeJaP{Iwd@qKm[_IcJwDoCiGcBuFeGgH}KaKeXwIyKgAsCeJyEiLgWJwQpCu[vCuK`Jke@V_I`@sC|GeVy@aW\gDnAcBd@yHhBwEjJT`CkCdDJrBwD^_Ki@{R`@uIeEwz@`F}^CgQnAu@`EdBa@rB^dC",51.9192,12568,"C2C Day 3 - Moffat to Melrose, CJ’s gear cable snapped and repaired by very helpful Scott’s Cycles in Selkirk ",0,"0","FALSE",2,"Ride","2022-07-05T08:36:09Z","2022-07-05T09:36:09Z",55.3325916454196,-3.44404371455312,"(GMT+00:00) Europe/London",669,10,"FALSE","Ride","7907468268","7907468268","3600","followers_only","10",NA,NA,5
"20",0,6,"9989324",1,19.962,"14",97.4,0,"FALSE","FALSE","FALSE",89.5529,24246,337.4,32.6,55.3323406074196,-3.44452517107129,"garmin_push_9139830782","FALSE","FALSE","b10951622","FALSE","FALSE","FALSE",7414423155,1572.9,8,"United Kingdom","FALSE","a7414423155",2,"q|doIvueXtAqCd@yKgBcUmEwPeLgXy@xBuHvB}NTmHbCoDqAoOrDqIxFsJrLyLp@uQuGyNnNqFrKmEJsBwIz@yF}@gGdBeF@iNaJwd@aGyMyHkZ_GcEeBsD{BiViDcI}Ocn@m\ks@qAep@uByI}FeLiDSkB{PwFeLaKeMiEyBo@cCJeIwLi[eJyL_DaJsEaHmJ{E_J{Ry@mG{C{E{AmHwGqFuJe\aBcBrAf@oBy@aGaLsIe[{RkWu@kIyJ_k@iC}MoNuc@mDsWgAcUwGaNoJsm@AeOcFqGr@aOSsa@uJid@_IkXcLo]}^_`AmFsWsY_i@sTkHoUei@gGqJkEaNwIqLiI}[sImSsKvCsQ_EkA}NfI}TzA{QwAzQ_JbWmQgb@wBqOaHiXgGmLcTedAcFqJcHMa[ii@uDsPwAoANcKuGmKaBmKk@wQuDsXKcH_CaOgGmXSca@n@oNyEi\aBid@sDyScIwTaNiOcDgHiHo\mE{MwI{i@i@sKrD@jFyDrCoHb@cGbU_]hl@ccAcNya@gNqPkv@_DuC^aD~JqDpDmKoB{GlEeK}F`@hZ_C}CcCa@cp@dFea@vJ}L|LuVtI_SvBaQeCuZjTaGhKqBbJbBLr@vCkAgDaBLeDxMkChCn@rA_d@wHsBmBgAeFyA_Uv@sEpHyKzA_ImB{CcK|BmCMeBsBhFuRaAsQpEgKbBiKOwh@eB}b@iMsLeRaGeGkIwGmEwK_VsHoFsGwJk[gQga@fE{JbLeg@bQgb@}S}WxBoWaG{GjCkRvAwU}@e^iO}CsEeGyDgGeJ_BoGzCy^d@mXeD_o@}OiVkJgFuObGqPZ{HmFcGwLs@qP`AySs@qRwAeG_AyOK{UmByHh@m\yDs|@iJeKoIUaN}Eua@mZaJkByKoQyA}JsRq^kEwBgWaXySaSq[kRe^aMaRcSoYuPim@eCoWqMkT{AmVeZsLqW}CoBcMtBw\pRwNhLwG|KoGtDyExMcD~BNzGaArByIwEu]yFaPa^uJiCeEeEHmFfCkJrHvIzNk@jRnDzGuAzYa]lTqPfFeJvFaVvGqn@j@_RgAoX`@_LbLcY~Au^xFmXpKc{@`F{XjOc[`q@kp@tIgPfDgSjCof@~Jqd@fKwVdWa[vGgLdGsO~DsPxEea@MmL{Bma@rBcQfEcNlI_M|RkOrHs@l[t@yDPu@}T~KwAbSqLva@uj@fPcOhAiLfBeExD`@|CrElFxChIwCfGc[vCoYQimAzBgQzGmUpGoG`MqOhIwMtLgL|RwZpOsL`CyD`U_L~XkInDsGvG}@nGeNn@o[jFgWtJ}CbGuFt@Lb@dA",56.7216,16151,"C2C Day 2 - New Galloway to Moffat with borrowed wheel",0,"0","FALSE",2,"Ride","2022-07-04T08:36:43Z","2022-07-04T09:36:43Z",55.0805726274848,-4.13035076111555,"(GMT+00:00) Europe/London",986,9,"FALSE","Ride","7901816244","7901816244","3600","followers_only","10",NA,NA,5
